,name,vocation,world,skill_level,category,ingestion_time,ingestion_date,source_system,batch_id
159,Mi to,elite knight,astera,125,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
160,Michal Archangel,elite knight,astera,129,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
161,Mighty Madden,elite knight,astera,131,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
162,Mika Tara,master sorcerer,astera,127,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
163,Mikekbza,exalted monk,astera,111,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
164,Millie the Cav,elite knight,astera,125,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
165,Miroku ciasne posladki,exalted monk,astera,111,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
166,Misterpfloyd,elite knight,astera,132,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
167,Mokee,elite knight,astera,128,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
168,Monkirus,exalted monk,astera,112,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
169,Montana Madman,elite knight,astera,135,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
170,Mudanzas Durangoo,royal paladin,astera,135,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
171,Natarius Scotfield,elite knight,astera,131,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
172,Necrux,elite knight,astera,125,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
173,Ninsou,exalted monk,astera,114,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
174,Nitrane,knight,astera,129,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
175,Nitroks,elite knight,astera,128,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
176,Nohno,elite knight,astera,130,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
177,Obajara,elite knight,astera,131,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
178,Paladino Drax,royal paladin,astera,123,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
179,Pantes,elite knight,astera,126,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
180,Paranoikii,royal paladin,astera,134,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
181,Pechiuz,master sorcerer,astera,131,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
182,Professor Rumbucket,master sorcerer,astera,136,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
183,Punch You,exalted monk,astera,111,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
184,Quest,master sorcerer,astera,130,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
185,Raptor Arrogante,elite knight,astera,128,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
186,Reaper Sevens,master sorcerer,astera,128,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
187,Relampago Monkao,exalted monk,astera,112,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
188,Rey Elessar,royal paladin,astera,135,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
189,Rhamphell,elite knight,astera,128,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
190,Rickzy,master sorcerer,astera,140,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
191,Roxeo,master sorcerer,astera,133,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
192,Royale Titan,royal paladin,astera,134,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
193,Rullyan,elite knight,astera,130,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
194,Ryu Kasinaki,elite knight,astera,127,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
195,Sa to,royal paladin,astera,134,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
196,Sam Darksoul,elite knight,astera,131,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
197,Seco Reborn,elite knight,astera,129,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
198,Shaxa Shan,elite knight,astera,131,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
199,Sheikenshin,elite knight,astera,133,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
200,Sillouette,knight,astera,110,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
201,Sir Articus,elite knight,astera,132,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
202,Sir Treme,elite knight,astera,135,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
203,Sokrati,royal paladin,astera,135,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
204,Soul Volta,elite knight,astera,126,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
205,Sterling-Knight,elite knight,astera,126,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
206,Stormstars,master sorcerer,astera,132,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
207,Surfacing,elite knight,astera,129,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
208,Tank Wermz,elite knight,astera,132,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
209,The Chef,royal paladin,astera,137,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
210,The Chef Wizard,master sorcerer,astera,132,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
211,The First Fist,exalted monk,astera,111,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
212,The kuromi,exalted monk,astera,109,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
213,Theron guard,royal paladin,astera,134,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
214,Thesheik,elite knight,astera,135,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
215,Tibien Whisperer,elite knight,astera,123,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
216,Tiche,paladin,astera,135,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
217,Tiny Tiger,royal paladin,astera,123,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
218,Titanicc,elite knight,astera,138,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
219,Tohru Darksoul,elite knight,astera,129,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
220,Toniazzo Hangover,elite knight,astera,123,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
221,Top Skill Opportunity,knight,astera,131,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
222,Trigunx,elite knight,astera,129,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
223,Trolloc,elite knight,astera,136,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
224,Trovador,elite knight,astera,131,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
225,Typha,elite knight,astera,137,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
226,Undz,elite knight,astera,128,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
227,Vagao,elite knight,astera,130,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
228,Valegari,elite knight,astera,141,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
229,Valius Di Davy,elite knight,astera,129,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
230,Valo Thunderborn,master sorcerer,astera,131,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
231,Vardagszor,elite knight,astera,131,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
232,Vecksi,exalted monk,astera,110,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
233,Villarromero,elite knight,astera,130,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
234,Villero Lgante,royal paladin,astera,140,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
235,Vovo Ogun,elite knight,astera,131,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
236,Vuhdu,exalted monk,astera,109,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
237,Warriior Skeet,elite knight,astera,138,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
238,Wild Lee,royal paladin,astera,123,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
239,Wollenzo,master sorcerer,astera,132,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
240,Xande Tuning,elite knight,astera,133,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
241,Xerubini,elite knight,astera,131,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
242,Xiao Xiong Mao,sorcerer,astera,129,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
243,Yokkozuna,elite knight,astera,126,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
244,Yuri The Great,elite knight,astera,128,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
245,Zarati,elite knight,astera,132,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
246,Zaroim,elite knight,astera,129,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
247,Zazuryan,elite knight,astera,131,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
248,Zebra Goat Casey,royal paladin,astera,123,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
249,Zelot Drax,royal paladin,astera,123,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
250,Zeus Mighty Thunder,exalted monk,astera,112,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
251,Zingy Dingy Thingy,elite knight,astera,130,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
252,Ziwan Modidri,elite knight,astera,128,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
253,Zoo Casey Ratliff,royal paladin,astera,123,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
254,Zoo Dew Nufoo,elite knight,astera,130,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
255,Zoo Drax,royal paladin,astera,123,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
256,Zoo Flamingo Casey,elite knight,astera,130,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
257,Zoo Goat,elite knight,astera,130,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
258,Zoo Monkey Casey,elite knight,astera,130,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
259,Zugly Casey,royal paladin,astera,123,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
260,Zugly Drax,elite knight,astera,130,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
261,Zurdelfo Flechaslocas Hood,royal paladin,astera,134,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
262,Zurdouat,elite knight,astera,131,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
263,Zyrustain,elite knight,astera,131,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
264,Abby Agnes,elite knight,bona,127,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
265,Adeny Silaza,elite knight,bona,131,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
266,Adol Fek,elite knight,bona,141,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
267,Akaziita,elite knight,bona,125,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
268,Alcardamus,elite knight,bona,128,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
269,Ale Adrianku,master sorcerer,bona,135,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
270,Aleno Auli,royal paladin,bona,134,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
271,Almara,royal paladin,bona,123,Shielding,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
272,Animalistik,elite knight,bona,125,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
273,Architetto,elite knight,bona,130,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
274,Asarandis Monk,exalted monk,bona,112,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
275,Ascanamo,elite knight,bona,125,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
276,Atencjuszka Navka,elite knight,bona,136,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
277,Axe Gamer,elite knight,bona,134,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
278,Azis,knight,bona,130,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
279,Azizami,royal paladin,bona,136,Distance Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
280,Baartox,elite knight,bona,133,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
281,Banuta Stenka,elite knight,bona,129,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
282,Belius Dake,elite knight,bona,128,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
283,Big Nevi,elite knight,bona,128,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
284,Bigg Melon,elite knight,bona,139,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
285,Bizzeek,elite knight,bona,132,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
286,Bjoyca The Monk,exalted monk,bona,111,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
287,Blind Panter,elite knight,bona,133,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
288,Borysx,elite knight,bona,131,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
289,Bruce Chan Li,exalted monk,bona,109,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
290,Bykczynski,master sorcerer,bona,129,Magic Level,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
291,Capitain Davy Jones,elite knight,bona,126,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
292,Carlota,elite knight,bona,128,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
293,Ceney,elite knight,bona,128,Axe Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
294,Chmielu monk,exalted monk,bona,112,Fist Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
295,Coyote Mui Male,elite knight,bona,132,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
296,Dalamaar,knight,bona,132,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
297,Damian-spardan,elite knight,bona,134,Sword Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
298,Daniel San,elite knight,bona,125,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
299,Dark Sugueu,knight,bona,126,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
300,Darkside the ghost,elite knight,bona,136,Club Fighting,2026-01-18 12:47:53.233983,2026-01-18,highscore_tibia_page,85e64e33-c68b-4170-9c5f-b57f191585d9
