,name,world,category,vocation,skill_level,ingestion_time,start_date,end_date,is_current,hash_diff
128,Monkii Donky,solidera,Fist Fighting,exalted monk,126,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b09bc2d0653bf1d904d903d2285763b131a1c2ec0bf70b9af05639d71076c9b5
129,Monkqey,solidera,Fist Fighting,exalted monk,110,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2b75cf464c0fd3cc6f88b555b26050f1f141cdef8de95191d2fc777d42e770be
130,Monkshoo,solidera,Fist Fighting,monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,4e25a9b1d285641523b582340b330c6ad278b3ba6fb77c9fcc32d72f1c71a112
131,Murcielago Solitario,solidera,Sword Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
132,Murfnerf,solidera,Shielding,elite knight,125,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e059d86f58e9f3bbcd0aeec42f76f88bbc528e68434f2f426aa5a5f85e6228c4
133,Nachebriio,solidera,Fist Fighting,exalted monk,121,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-18 13:32:59.456830,False,39ccd62f386f2bb9f979f9116eda077b152babc510ba744efb943708fe619211
134,Nickaplz,solidera,Club Fighting,knight,126,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,bb0e9e35473755d686769b4d992ac6e20f687df6f9a1f165baae0bf40bb20bcc
135,Norseck,solidera,Club Fighting,knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c769bd8dc25c6a425fc98a7952607389526cbe9bbe354bf11a930a470779e8df
136,Obesa,solidera,Shielding,royal paladin,123,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,0db734cdfe25128ba759550b75a2230d079244ab21a70cc864b3510d87779c9c
137,One Punchx,solidera,Fist Fighting,exalted monk,110,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2b75cf464c0fd3cc6f88b555b26050f1f141cdef8de95191d2fc777d42e770be
138,Onslaught Sorcerer,solidera,Magic Level,master sorcerer,140,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,383a08fcaf9d1ce085d667b5f727d183aef3a06e7dfb7003a12a378dfc67f2c7
139,Osten of Fire,solidera,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
140,Paaulinaa,solidera,Magic Level,master sorcerer,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-18 13:32:59.456830,False,2c843a5b31c79717e243ea9c29779de7b47122cee05c1916e0ce81d39683c750
141,Pabicatore,solidera,Axe Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
142,Pajaro Piedra,solidera,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
143,Perro Killshot,solidera,Magic Level,master sorcerer,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,0d2f095a0a520e7831a8059b83e13a1d25763aacf8672d475c3364b34776f410
144,Plagueseal Rider,solidera,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
145,Ratio Summa,solidera,Club Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
146,Rebeastmod,solidera,Axe Fighting,knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,918165658998a84a9a5e305c5bc9a5edb687f6f4760a78756e336f1d549ae1d0
147,Rilk,solidera,Sword Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
148,Robeliito,solidera,Axe Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
149,Rowen,solidera,Axe Fighting,elite knight,140,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,92ca0e9581a4a7a9ba5861bfb11af536dcec085e214cb21d266333fccf64b532
150,Roy Fokker,solidera,Shielding,royal paladin,123,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,0db734cdfe25128ba759550b75a2230d079244ab21a70cc864b3510d87779c9c
151,Sankywz,solidera,Fist Fighting,exalted monk,111,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,279d23d9b75ddf65e9a04e76c823e87b9b235f6158b2d5effe42af197dcfddef
152,Sharkman lord,solidera,Club Fighting,elite knight,126,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c1d6f420c66be5b693eec9cd6053a2a9a52212fe170594a78872f0767344c1eb
153,Showmech,solidera,Club Fighting,elite knight,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3070edd1b95e765e4eeea3d2ae615efa4d8686afdf6f7a8d7a9990c4c0511379
154,Silver Tempest,solidera,Magic Level,master sorcerer,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,0d2f095a0a520e7831a8059b83e13a1d25763aacf8672d475c3364b34776f410
155,Silverwolf Monk,solidera,Fist Fighting,exalted monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
156,Sir Falarius,solidera,Club Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
157,Smoking Killer,solidera,Magic Level,master sorcerer,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2c843a5b31c79717e243ea9c29779de7b47122cee05c1916e0ce81d39683c750
158,Straw Hat Lufffy,solidera,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
159,Takuso,solidera,Distance Fighting,paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f2ad4609ed3f9d0da3ed8c49ac7baf455033591c2510a849307e89cccbe71fba
160,Thee Caporal,solidera,Axe Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
161,Thony Presiidioo,solidera,Fist Fighting,exalted monk,112,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,24e0f2849968000e87e6f007fc491cd0579d750ed11b9a93078c1902faffa138
162,Toxic Chico Chill,solidera,Sword Fighting,elite knight,144,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cfe7e750913bbf9c3cbf039b95639bb3b751e91c125a87bfa134e53256a8f63b
163,Traxmaax,solidera,Magic Level,sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6d946950f8e5b17fb0891149e5fb20ce38f4d7737b5226a99c35b9f336745c27
164,Trevo Galatico,solidera,Fist Fighting,exalted monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
165,Tricomon,solidera,Axe Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
166,Unholy Skyzen,solidera,Distance Fighting,royal paladin,140,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,a3b76c11d9fbc6718f1e675c105e92d984d7a8fb765545d302ca349ee6490b09
167,Vames,solidera,Distance Fighting,paladin,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8c94facf387bcf1f9bd027d65949a57fd6111439be1af16fb3e6e6c09a77e3d0
168,Veloursmaee,solidera,Axe Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
169,Volkiz Emex,solidera,Magic Level,master sorcerer,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,90325bb84cc68c2444748592915420fe110f4d0e77ec8bb5642dc261b38e7982
170,Wozigot,solidera,Club Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
171,Za Po,solidera,Sword Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
172,Zamh,solidera,Fist Fighting,exalted monk,116,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c912887f3420c1166b9e87b08d16c3140b8572bbc80441741e8ed9a473735385
173,Zek ek Bombinha,solidera,Club Fighting,elite knight,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3070edd1b95e765e4eeea3d2ae615efa4d8686afdf6f7a8d7a9990c4c0511379
174,Zekanabraba,solidera,Shielding,elite knight,123,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f51d282b7329bb21e24ff806b05687bd88dfcbf8e6e320f5971c6edbbf467e9c
175,Zonalix Mallaymon,solidera,Shielding,elite knight,123,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f51d282b7329bb21e24ff806b05687bd88dfcbf8e6e320f5971c6edbbf467e9c
176,Acertus,lobera,Fist Fighting,exalted monk,111,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,279d23d9b75ddf65e9a04e76c823e87b9b235f6158b2d5effe42af197dcfddef
177,Ackeem,lobera,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
178,Adversity,lobera,Axe Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
179,Aik,lobera,Shielding,knight,124,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,0582a84982ea1ea2983629684dc735f024948ac2e0bf2b08e161d1abe333fcf7
180,Aiken Rush,lobera,Distance Fighting,royal paladin,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,5c969e6b4cca7a9470a0b3bfedb559712cdbfa6875b0dbf4efeb6c6711fae126
181,Aldayah,lobera,Distance Fighting,paladin,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,0020e788379be89506a8c99460c772c8908a35f26e9e5468757b3d732bfc8580
182,Alebaba,lobera,Club Fighting,elite knight,126,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c1d6f420c66be5b693eec9cd6053a2a9a52212fe170594a78872f0767344c1eb
183,Alexuh,lobera,Magic Level,master sorcerer,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,d0271dca3a871c2a07b917b5bf3aca12bb2bf63a9d09dcf23dac9cbe7e6cd623
184,Als Bundy,lobera,Distance Fighting,paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f2ad4609ed3f9d0da3ed8c49ac7baf455033591c2510a849307e89cccbe71fba
185,Anardy,lobera,Sword Fighting,knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,60641761100234f6b677a08217248d3ca5038f83b028ea7d4598fda94f8c3a6c
186,Andrea Juszczyk,lobera,Magic Level,sorcerer,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,42140b25deb179b4b4e8ae417b6bad6a05e25626813af86f4e766fa170077d2e
187,Archemorus,lobera,Club Fighting,elite knight,126,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c1d6f420c66be5b693eec9cd6053a2a9a52212fe170594a78872f0767344c1eb
188,Aryasvit,lobera,Club Fighting,elite knight,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3070edd1b95e765e4eeea3d2ae615efa4d8686afdf6f7a8d7a9990c4c0511379
189,Atomics,lobera,Distance Fighting,royal paladin,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,408e1cb98faf04dbf5c5ac009462d96697ebf3bc74747f52113c368a462ceebb
190,Banjo King,lobera,Club Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
191,Barkiyo,lobera,Shielding,knight,123,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,59f4c76ecbcc5938a2d83caf10f2756015f20948b8813c940e5e8bb7a13d03e8
192,Big Mike,lobera,Magic Level,master sorcerer,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2c843a5b31c79717e243ea9c29779de7b47122cee05c1916e0ce81d39683c750
193,Bittar,lobera,Sword Fighting,elite knight,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,78883b5f522e8cddb23310fd11d572f8f91431ec031fdd026ffbcd7535e77b00
194,Bloodmoon,lobera,Sword Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
195,Bloodrunk Leech,lobera,Fist Fighting,exalted monk,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,754e67eac259086bf4832085fcb05585c626fefa57bfa6abb66983068d76359c
196,Blur Oblivion,lobera,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
197,Boogii,lobera,Magic Level,master sorcerer,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,d0271dca3a871c2a07b917b5bf3aca12bb2bf63a9d09dcf23dac9cbe7e6cd623
198,Brall,lobera,Magic Level,master sorcerer,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,d4691607c6a557566ada7c70a6cabc97ef90d47e77df6c197f81bd90a2e18fdf
199,Brandon Godlike,lobera,Magic Level,master sorcerer,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,d0271dca3a871c2a07b917b5bf3aca12bb2bf63a9d09dcf23dac9cbe7e6cd623
200,Brayanz,lobera,Magic Level,master sorcerer,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2c843a5b31c79717e243ea9c29779de7b47122cee05c1916e0ce81d39683c750
201,Broku,lobera,Club Fighting,elite knight,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3070edd1b95e765e4eeea3d2ae615efa4d8686afdf6f7a8d7a9990c4c0511379
202,Bruno Batman,lobera,Club Fighting,elite knight,125,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e059d86f58e9f3bbcd0aeec42f76f88bbc528e68434f2f426aa5a5f85e6228c4
203,Buckzs,lobera,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
204,Budd Bundy,lobera,Distance Fighting,paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f2ad4609ed3f9d0da3ed8c49ac7baf455033591c2510a849307e89cccbe71fba
205,Bullistic,lobera,Distance Fighting,royal paladin,139,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e40b60c8258779c74157e48bc07cf2c8169780065cabf4b23e93eae9d1831dc3
206,Capitan no marinero,lobera,Fist Fighting,exalted monk,119,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,7aa82cfc166a46e77a3209e598920d5c0e81dd87bb3cc9a368f2d7cf97462cbb
207,Caragana,lobera,Fist Fighting,exalted monk,112,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,24e0f2849968000e87e6f007fc491cd0579d750ed11b9a93078c1902faffa138
208,Carlosbh,lobera,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
209,Chaparro Mecanico,lobera,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
210,Charly Henceforth,lobera,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
211,Chedda Mike,lobera,Distance Fighting,royal paladin,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,408e1cb98faf04dbf5c5ac009462d96697ebf3bc74747f52113c368a462ceebb
212,Chiefin Berg,lobera,Distance Fighting,royal paladin,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,408e1cb98faf04dbf5c5ac009462d96697ebf3bc74747f52113c368a462ceebb
213,Craig the knight,lobera,Fist Fighting,elite knight,120,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,598214469be795f0e09f2293a7018a2ae5f5927def625cc0698ea2ebed931f40
214,Crincion,lobera,Magic Level,master sorcerer,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,d0271dca3a871c2a07b917b5bf3aca12bb2bf63a9d09dcf23dac9cbe7e6cd623
215,Dalai Karma,lobera,Fist Fighting,exalted monk,113,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,a0c738d40ddee04997559d718c46cdfa9bb7d60874e947cccc24f4cbf6bc6054
216,Dalia Kiuss,lobera,Shielding,royal paladin,123,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,0db734cdfe25128ba759550b75a2230d079244ab21a70cc864b3510d87779c9c
217,Danglez,lobera,Magic Level,master sorcerer,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,90325bb84cc68c2444748592915420fe110f4d0e77ec8bb5642dc261b38e7982
218,Darkener,lobera,Shielding,royal paladin,123,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,0db734cdfe25128ba759550b75a2230d079244ab21a70cc864b3510d87779c9c
219,Deezuz,lobera,Axe Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
220,Delderz,lobera,Fist Fighting,exalted monk,113,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,a0c738d40ddee04997559d718c46cdfa9bb7d60874e947cccc24f4cbf6bc6054
221,Dieb Ze Drunkurd,lobera,Magic Level,master sorcerer,139,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,4b6cc4b12e739257a2c446d9b57b251d3bd08d79f06410847930c735cc27c511
222,Dwooid,lobera,Magic Level,master sorcerer,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f9545bdedf4af53ffc5e70639e3a721668ba39babba1b91afd25e9af7b067e6c
223,Enigma Echo,lobera,Magic Level,master sorcerer,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,90325bb84cc68c2444748592915420fe110f4d0e77ec8bb5642dc261b38e7982
224,Etel Grig,lobera,Sword Fighting,elite knight,141,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8c434b5399fd8a814d68922ab6db07829e85ca3b6ebf7608cce6e34d99e3f04d
225,Ezio Shion,lobera,Club Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
226,Fabius Maximus,lobera,Axe Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
227,Falcons,lobera,Magic Level,master sorcerer,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,90325bb84cc68c2444748592915420fe110f4d0e77ec8bb5642dc261b38e7982
228,Farmer No Hands,lobera,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
229,Flash Insanity,lobera,Magic Level,master sorcerer,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,d0271dca3a871c2a07b917b5bf3aca12bb2bf63a9d09dcf23dac9cbe7e6cd623
230,Flor do Mar,lobera,Axe Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
231,Franknitro,lobera,Magic Level,master sorcerer,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f4d0c754fd105b1a99e6e43288333c5c4ed6629eee6b8362661599dd28830522
232,Fujiyaro,lobera,Sword Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
233,Full Exclusive Achievements,lobera,Fist Fighting,exalted monk,113,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,a0c738d40ddee04997559d718c46cdfa9bb7d60874e947cccc24f4cbf6bc6054
234,Funky Marc,lobera,Axe Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
235,Furiouso,lobera,Fist Fighting,exalted monk,117,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-18 13:32:59.456830,False,2e67b5879a1410a73506bdbfd96c2474c33511051ece84a921ae3d5442a40257
236,Gero Drunk,lobera,Axe Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
237,Giftmacher,lobera,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
238,Glexael,lobera,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
239,Godvader,lobera,Fist Fighting,exalted monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-18 13:32:59.456830,False,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
240,Goodnight,lobera,Magic Level,master sorcerer,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,d0271dca3a871c2a07b917b5bf3aca12bb2bf63a9d09dcf23dac9cbe7e6cd623
241,Goonch,lobera,Club Fighting,elite knight,125,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e059d86f58e9f3bbcd0aeec42f76f88bbc528e68434f2f426aa5a5f85e6228c4
242,Guma Mata Pato,lobera,Club Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
243,Habibit,lobera,Magic Level,master sorcerer,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2c843a5b31c79717e243ea9c29779de7b47122cee05c1916e0ce81d39683c750
244,Halcon of trimera,lobera,Club Fighting,knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c769bd8dc25c6a425fc98a7952607389526cbe9bbe354bf11a930a470779e8df
245,Hifey Scott,lobera,Shielding,knight,123,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,59f4c76ecbcc5938a2d83caf10f2756015f20948b8813c940e5e8bb7a13d03e8
246,Imperiious,lobera,Magic Level,master sorcerer,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f9545bdedf4af53ffc5e70639e3a721668ba39babba1b91afd25e9af7b067e6c
247,Incredible Akus,lobera,Magic Level,master sorcerer,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,d4691607c6a557566ada7c70a6cabc97ef90d47e77df6c197f81bd90a2e18fdf
248,Ironward,lobera,Axe Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
249,Istripulia,lobera,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
250,Itsme Caroo,lobera,Axe Fighting,knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,918165658998a84a9a5e305c5bc9a5edb687f6f4760a78756e336f1d549ae1d0
