,rank,name,world,vocation,level,experience,world_type,updated_at
264,265,Dudopix Enterprise,ferobra,elder druid,2020,136988966530,Open PvP,2026-01-20 22:59:57.042544
265,266,Danipuff,yonabra,elite knight,2020,136995606756,Optional PvP,2026-01-20 22:59:57.042544
266,267,Chefao Magnifikdany,quelibra,master sorcerer,2020,137112295610,Open PvP,2026-01-20 22:59:57.042544
267,268,Jack Black Sabbath,gentebra,elder druid,2020,137169572655,Optional PvP,2026-01-20 22:59:57.042544
268,269,Gabz Implacavel,collabra,royal paladin,2019,136906236849,Optional PvP,2026-01-20 22:59:57.042544
269,270,Nonstop Bruno,inabra,royal paladin,2017,136537864591,Open PvP,2026-01-20 22:59:57.042544
270,271,Malukiller,gentebra,elite knight,2017,136373555575,Optional PvP,2026-01-20 22:59:57.042544
271,272,Arthas Mythus,yonabra,royal paladin,2016,136264772615,Optional PvP,2026-01-20 22:59:57.042544
272,273,Ghzzord Corporation,issobra,master sorcerer,2016,136210677419,Optional PvP,2026-01-20 22:59:57.042544
273,274,Gharen Toxico,honbra,royal paladin,2014,135927859016,Open PvP,2026-01-20 22:59:57.042544
274,275,Xon Vanetta,premia,elder druid,2014,135748744641,Open PvP,2026-01-20 22:59:57.042544
275,276,Drako Pro,pacera,elder druid,2014,135926854740,Optional PvP,2026-01-20 22:59:57.042544
276,277,Tyko Durden,gentebra,master sorcerer,2014,135796196132,Optional PvP,2026-01-20 22:59:57.042544
277,278,Gohanoski,pacera,royal paladin,2012,135367687753,Optional PvP,2026-01-20 22:59:57.042544
278,279,Vaso De Pobre,talera,elder druid,2011,135280364956,Open PvP,2026-01-20 22:59:57.042544
279,280,Kovacsz,belobra,master sorcerer,2011,135225825290,Optional PvP,2026-01-20 22:59:57.042544
280,281,Shounan,belobra,master sorcerer,2011,135293188182,Optional PvP,2026-01-20 22:59:57.042544
281,282,Gharen Toxico,jadebra,royal paladin,2010,134988060217,Open PvP,2026-01-20 22:59:57.042544
282,283,Venganza,calmera,royal paladin,2007,134338170009,Optional PvP,2026-01-20 22:59:57.042544
283,284,Zezinho Fallout,ourobra,royal paladin,2007,134467922320,Open PvP,2026-01-20 22:59:57.042544
284,285,Exidysz,ourobra,royal paladin,2006,134153550245,Open PvP,2026-01-20 22:59:57.042544
285,286,Ledha Scholdriel,yonabra,royal paladin,2005,134051023781,Optional PvP,2026-01-20 22:59:57.042544
286,287,Zaamora Insane,calmera,master sorcerer,2003,133659160792,Optional PvP,2026-01-20 22:59:57.042544
287,288,Pavaks,monza,elder druid,2003,133719335138,Optional PvP,2026-01-20 22:59:57.042544
288,289,Bolzziosti,yonabra,royal paladin,2003,133720172445,Optional PvP,2026-01-20 22:59:57.042544
289,290,Batman Malvadao,inabra,elder druid,2002,133417393219,Open PvP,2026-01-20 22:59:57.042544
290,291,Theriosti,yonabra,master sorcerer,2001,133144183043,Optional PvP,2026-01-20 22:59:57.042544
291,292,Tonim Mage,jadebra,master sorcerer,2000,132997323112,Open PvP,2026-01-20 22:59:57.042544
292,293,Mighty Rune,celesta,elite knight,1999,132863926327,Optional PvP,2026-01-20 22:59:57.042544
293,294,Haxukz,yonabra,elder druid,1999,132815389049,Optional PvP,2026-01-20 22:59:57.042544
294,295,Vann Zett,calmera,elder druid,1998,132668800700,Optional PvP,2026-01-20 22:59:57.042544
295,296,Hintz Dimavontadi,rasteibra,master sorcerer,1996,132279685826,Open PvP,2026-01-20 22:59:57.042544
296,297,Nexyz Fallout,ourobra,elder druid,1996,132325638581,Open PvP,2026-01-20 22:59:57.042544
297,298,Gharen Miaumiau,ourobra,master sorcerer,1994,131820603451,Open PvP,2026-01-20 22:59:57.042544
298,299,Kharsek,gladera,elite knight,1993,131587773990,Optional PvP,2026-01-20 22:59:57.042544
299,300,Yukiti,ourobra,master sorcerer,1993,131592532815,Open PvP,2026-01-20 22:59:57.042544
300,301,Thiiagod,ferobra,elder druid,1991,131168948730,Open PvP,2026-01-20 22:59:57.042544
301,302,Skunerx,belobra,elite knight,1991,131234733700,Optional PvP,2026-01-20 22:59:57.042544
302,303,Tulio Barao,collabra,elite knight,1991,131231533617,Optional PvP,2026-01-20 22:59:57.042544
303,304,Flango Zeroum,ombra,elder druid,1990,130992674017,Open PvP,2026-01-20 22:59:57.042544
304,305,Bambaryla Witek,thyria,elder druid,1989,130789630080,Open PvP,2026-01-20 22:59:57.042544
305,306,Bjornful Bernsz,venebra,elite knight,1987,130491508844,Optional PvP,2026-01-20 22:59:57.042544
306,307,Munhoz Holdfast,ferobra,elite knight,1987,130487372291,Open PvP,2026-01-20 22:59:57.042544
307,308,Hozele Kilidaximo,secura,elder druid,1982,129473534143,Optional PvP,2026-01-20 22:59:57.042544
308,309,Fenia Tegisa,celesta,elder druid,1982,129399383600,Optional PvP,2026-01-20 22:59:57.042544
309,310,Dimster,collabra,royal paladin,1981,129211036129,Optional PvP,2026-01-20 22:59:57.042544
310,311,Xelaum,inabra,elder druid,1979,128976447062,Open PvP,2026-01-20 22:59:57.042544
311,312,Toxic Kleine Esecee,havera,elite knight,1979,128972200879,Open PvP,2026-01-20 22:59:57.042544
312,313,Tchaaa,gentebra,elder druid,1979,128809082521,Optional PvP,2026-01-20 22:59:57.042544
313,314,Junkz,kalibra,master sorcerer,1978,128596604247,Optional PvP,2026-01-20 22:59:57.042544
314,315,Old Noe,secura,royal paladin,1977,128500834998,Optional PvP,2026-01-20 22:59:57.042544
315,316,Sir Zoop,belobra,royal paladin,1976,128278148314,Optional PvP,2026-01-20 22:59:57.042544
316,317,Saullow,jadebra,royal paladin,1976,128366206966,Open PvP,2026-01-20 22:59:57.042544
317,318,Bu uzz,serdebra,elder druid,1975,128048872781,Open PvP,2026-01-20 22:59:57.042544
318,319,Falkzao Supreme Emex,havera,royal paladin,1973,127767291513,Open PvP,2026-01-20 22:59:57.042544
319,320,Zee Cuei Store,quelibra,elder druid,1973,127712577837,Open PvP,2026-01-20 22:59:57.042544
320,321,Hermaan,monza,royal paladin,1972,127573629011,Optional PvP,2026-01-20 22:59:57.042544
321,322,Sir Wendoza,rasteibra,master sorcerer,1972,127576384979,Open PvP,2026-01-20 22:59:57.042544
322,323,Dudopix Corp,ferobra,royal paladin,1971,127312354451,Open PvP,2026-01-20 22:59:57.042544
323,324,Hitman Zor,celebra,master sorcerer,1971,127239662108,Optional PvP,2026-01-20 22:59:57.042544
324,325,Marllinn,belobra,master sorcerer,1970,127207398520,Optional PvP,2026-01-20 22:59:57.042544
325,326,Davidzinhow,jadebra,elder druid,1969,126865491603,Open PvP,2026-01-20 22:59:57.042544
326,327,Burk,celebra,elder druid,1968,126690977713,Optional PvP,2026-01-20 22:59:57.042544
327,328,Guh Tomorrow,serdebra,elder druid,1967,126611875640,Open PvP,2026-01-20 22:59:57.042544
328,329,Unnamed Shadow,venebra,royal paladin,1966,126430941321,Optional PvP,2026-01-20 22:59:57.042544
329,330,Fiumaroz in,terribra,elder druid,1966,126273296555,Retro Hardcore PvP,2026-01-20 22:59:57.042544
330,331,Dukoth,quelibra,royal paladin,1966,126454230797,Open PvP,2026-01-20 22:59:57.042544
331,332,Heitorx Zedrin,ourobra,master sorcerer,1964,125920819238,Open PvP,2026-01-20 22:59:57.042544
332,333,Pal Capone,secura,royal paladin,1963,125777838729,Optional PvP,2026-01-20 22:59:57.042544
333,334,Dillon Duenodefirmera,firmera,elder druid,1963,125837793275,Retro Open PvP,2026-01-20 22:59:57.042544
334,335,So rin,unebra,elder druid,1963,125842397913,Open PvP,2026-01-20 22:59:57.042544
335,336,Re nanzeraxd,serdebra,elder druid,1963,125726921561,Open PvP,2026-01-20 22:59:57.042544
336,337,Dudu,belobra,elder druid,1961,125357051068,Optional PvP,2026-01-20 22:59:57.042544
337,338,Maurolkit,secura,elite knight,1960,125254961529,Optional PvP,2026-01-20 22:59:57.042544
338,339,Agressive Kim Toxica,menera,elite knight,1957,124683031412,Optional PvP,2026-01-20 22:59:57.042544
339,340,Bertinhow,quelibra,master sorcerer,1957,124677657424,Open PvP,2026-01-20 22:59:57.042544
340,341,Evil Ruan,collabra,master sorcerer,1956,124518118352,Optional PvP,2026-01-20 22:59:57.042544
341,342,Lady Venganza,luminera,master sorcerer,1955,124243582480,Optional PvP,2026-01-20 22:59:57.042544
342,343,Omel The Cholo,xymera,royal paladin,1954,123988282976,Open PvP,2026-01-20 22:59:57.042544
343,344,Zmek,antica,elite knight,1954,124013029357,Open PvP,2026-01-20 22:59:57.042544
344,345,Heinzinki,vunira,master sorcerer,1954,124144717903,Open PvP,2026-01-20 22:59:57.042544
345,346,Mgnfiksupremo Liderdany,quelibra,elder druid,1953,123876096563,Open PvP,2026-01-20 22:59:57.042544
346,347,Demn,luminera,royal paladin,1949,123066797819,Optional PvP,2026-01-20 22:59:57.042544
347,348,Henrisen,pacera,elite knight,1948,122948304873,Optional PvP,2026-01-20 22:59:57.042544
348,349,Latulla Keldon Overseer,secura,elite knight,1948,122941935430,Optional PvP,2026-01-20 22:59:57.042544
349,350,Machado Purosangue,kalibra,elite knight,1947,122815514448,Optional PvP,2026-01-20 22:59:57.042544
350,351,Zezinho Zedrin,ourobra,elder druid,1947,122704623204,Open PvP,2026-01-20 22:59:57.042544
351,352,Kiperek,premia,elite knight,1946,122577362225,Open PvP,2026-01-20 22:59:57.042544
352,353,Selibess,descubra,elite knight,1945,122299463500,Optional PvP,2026-01-20 22:59:57.042544
353,354,Boski Archmage,secura,master sorcerer,1945,122395296059,Optional PvP,2026-01-20 22:59:57.042544
354,355,Dufe,celebra,master sorcerer,1945,122256627575,Optional PvP,2026-01-20 22:59:57.042544
355,356,Lecter,inabra,elite knight,1944,122200062665,Open PvP,2026-01-20 22:59:57.042544
356,357,Ginn Ho,quelibra,elder druid,1943,121998051046,Open PvP,2026-01-20 22:59:57.042544
357,358,Jackson Knight,kalibra,elite knight,1940,121420278378,Optional PvP,2026-01-20 22:59:57.042544
358,359,Commander David,yonabra,elite knight,1940,121399717312,Optional PvP,2026-01-20 22:59:57.042544
359,360,Doggosaurus,premia,master sorcerer,1939,121243903498,Open PvP,2026-01-20 22:59:57.042544
360,361,Parabellum,rasteibra,royal paladin,1939,121276339227,Open PvP,2026-01-20 22:59:57.042544
361,362,Moonryell,kalibra,master sorcerer,1939,121241182736,Optional PvP,2026-01-20 22:59:57.042544
362,363,Jotazovisk,collabra,royal paladin,1939,121241622881,Optional PvP,2026-01-20 22:59:57.042544
363,364,Zmuts,monza,master sorcerer,1938,121087737054,Optional PvP,2026-01-20 22:59:57.042544
364,365,Mafewz,collabra,elite knight,1938,121063495596,Optional PvP,2026-01-20 22:59:57.042544
365,366,Almom,inabra,elite knight,1937,120776008871,Open PvP,2026-01-20 22:59:57.042544
366,367,Judge,celebra,royal paladin,1937,120774443192,Optional PvP,2026-01-20 22:59:57.042544
367,368,Andy Mustang,belobra,royal paladin,1937,120852579520,Optional PvP,2026-01-20 22:59:57.042544
368,369,Mokolokinho,belobra,elder druid,1937,120758889189,Optional PvP,2026-01-20 22:59:57.042544
369,370,Lal lolz,belobra,master sorcerer,1936,120683716599,Optional PvP,2026-01-20 22:59:57.042544
370,371,Flaashzinho,celebra,elite knight,1935,120511944387,Optional PvP,2026-01-20 22:59:57.042544
371,372,Don Roney,honbra,elder druid,1932,119927453233,Open PvP,2026-01-20 22:59:57.042544
372,373,Sorin Ltda,jadebra,royal paladin,1932,119944627754,Open PvP,2026-01-20 22:59:57.042544
373,374,Gutavo Endividado,collabra,elder druid,1932,119886411294,Optional PvP,2026-01-20 22:59:57.042544
374,375,Darkz Leo,gentebra,master sorcerer,1932,119970522531,Optional PvP,2026-01-20 22:59:57.042544
375,376,Leik Dwer,celesta,elite knight,1931,119784678706,Optional PvP,2026-01-20 22:59:57.042544
376,377,Keenghi,karmeya,elder druid,1930,119459612398,Optional PvP,2026-01-20 22:59:57.042544
377,378,Sorin Amarelou,inabra,master sorcerer,1929,119431277285,Open PvP,2026-01-20 22:59:57.042544
378,379,Anita Supreme Emex,havera,elite knight,1929,119415048314,Open PvP,2026-01-20 22:59:57.042544
379,380,Cri Tic,monza,master sorcerer,1927,118975316996,Optional PvP,2026-01-20 22:59:57.042544
380,381,Mi Sioo,harmonia,royal paladin,1927,118962997184,Optional PvP,2026-01-20 22:59:57.042544
381,382,Viken Maur,yonabra,elder druid,1926,118720897505,Optional PvP,2026-01-20 22:59:57.042544
382,383,Don Roney,jadebra,elder druid,1925,118680446726,Open PvP,2026-01-20 22:59:57.042544
383,384,Don Lucask,menera,elder druid,1925,118601657707,Optional PvP,2026-01-20 22:59:57.042544
384,385,Edu Zabojca,terribra,royal paladin,1924,118498970677,Retro Hardcore PvP,2026-01-20 22:59:57.042544
385,386,Yuriih,terribra,royal paladin,1924,118424545926,Retro Hardcore PvP,2026-01-20 22:59:57.042544
386,387,Vinicin Invicto,celebra,elite knight,1922,118109054847,Optional PvP,2026-01-20 22:59:57.042544
387,388,Masterpali,ferobra,royal paladin,1921,117924818044,Open PvP,2026-01-20 22:59:57.042544
388,389,Thesheik,astera,elite knight,1921,117930966219,Optional PvP,2026-01-20 22:59:57.042544
389,390,Cesargxz,talera,elite knight,1919,117541210518,Open PvP,2026-01-20 22:59:57.042544
390,391,Pan Krulas,yovera,elite knight,1919,117462625709,Optional PvP,2026-01-20 22:59:57.042544
391,392,Lucaaszin,serdebra,royal paladin,1917,117070442975,Open PvP,2026-01-20 22:59:57.042544
392,393,Otaviul,inabra,master sorcerer,1916,116910182953,Open PvP,2026-01-20 22:59:57.042544
393,394,Rubio Yamete Kudasai,etebra,master sorcerer,1915,116766664296,Optional PvP,2026-01-20 22:59:57.042544
394,395,Vraulin,venebra,master sorcerer,1914,116601567628,Optional PvP,2026-01-20 22:59:57.042544
395,396,Jerminator,lobera,royal paladin,1913,116494254524,Open PvP,2026-01-20 22:59:57.042544
396,397,Samusziinho,calmera,elite knight,1912,116178061283,Optional PvP,2026-01-20 22:59:57.042544
397,398,Highwin Egoista,collabra,royal paladin,1912,116271453634,Optional PvP,2026-01-20 22:59:57.042544
398,399,Marcha Implacavel,collabra,elder druid,1912,116259027181,Optional PvP,2026-01-20 22:59:57.042544
399,400,Erius Mage,inabra,master sorcerer,1911,116080240579,Open PvP,2026-01-20 22:59:57.042544
400,401,Lubelek,karmeya,elite knight,1911,116093893520,Optional PvP,2026-01-20 22:59:57.042544
401,402,Jaacm,ferobra,elder druid,1910,115939073590,Open PvP,2026-01-20 22:59:57.042544
402,403,Dorivall,ombra,elder druid,1909,115748798650,Open PvP,2026-01-20 22:59:57.042544
403,404,Rafaelkiller,gentebra,elite knight,1908,115458167152,Optional PvP,2026-01-20 22:59:57.042544
404,405,Aiacos Navy Seal,talera,master sorcerer,1907,115328130555,Open PvP,2026-01-20 22:59:57.042544
405,406,Hensh,gentebra,elite knight,1907,115258210624,Optional PvP,2026-01-20 22:59:57.042544
406,407,Mestre Nolol,kalibra,elder druid,1906,115067470810,Optional PvP,2026-01-20 22:59:57.042544
407,408,Divekio,luminera,elite knight,1905,114911751683,Optional PvP,2026-01-20 22:59:57.042544
408,409,Groku Fallout,ourobra,royal paladin,1903,114644965981,Open PvP,2026-01-20 22:59:57.042544
409,410,Apex Pierre,epoca,royal paladin,1902,114344235452,Retro Open PvP,2026-01-20 22:59:57.042544
410,411,Kamix,celesta,royal paladin,1899,113868365079,Optional PvP,2026-01-20 22:59:57.042544
411,412,Berdev,etebra,elite knight,1899,113796269252,Optional PvP,2026-01-20 22:59:57.042544
412,413,Der Eda,belobra,royal paladin,1898,113759815435,Optional PvP,2026-01-20 22:59:57.042544
413,414,Hyero Barone,belobra,royal paladin,1898,113639785505,Optional PvP,2026-01-20 22:59:57.042544
414,415,Tejows Corporation,etebra,elite knight,1898,113691174867,Optional PvP,2026-01-20 22:59:57.042544
415,416,Brownxzs,yonabra,royal paladin,1896,113237931938,Optional PvP,2026-01-20 22:59:57.042544
416,417,Chris Subownerdo Gbe,ombra,elite knight,1896,113359194874,Open PvP,2026-01-20 22:59:57.042544
417,418,Agatah,belobra,royal paladin,1895,113065673822,Optional PvP,2026-01-20 22:59:57.042544
418,419,Popych,refugia,elite knight,1895,113227074300,Optional PvP,2026-01-20 22:59:57.042544
419,420,Bambo Bambo,thyria,elder druid,1894,113027449480,Open PvP,2026-01-20 22:59:57.042544
420,421,Jan Zlote Serce,refugia,royal paladin,1894,113020940776,Optional PvP,2026-01-20 22:59:57.042544
421,422,Urso Neutrin,descubra,master sorcerer,1893,112731129338,Optional PvP,2026-01-20 22:59:57.042544
422,423,Alfiler Flecha Sombria,ferobra,royal paladin,1892,112679487279,Open PvP,2026-01-20 22:59:57.042544
423,424,Theuzikat,quelibra,elder druid,1892,112624896655,Open PvP,2026-01-20 22:59:57.042544
424,425,Na gash,monza,royal paladin,1891,112479513723,Optional PvP,2026-01-20 22:59:57.042544
425,426,Mister Burst,yonabra,master sorcerer,1891,112450254122,Optional PvP,2026-01-20 22:59:57.042544
426,427,Nimue Lanuin,gentebra,elite knight,1890,112170338130,Optional PvP,2026-01-20 22:59:57.042544
427,428,Aleex con Hat,talera,elder druid,1888,111936035430,Open PvP,2026-01-20 22:59:57.042544
428,429,Cosmiic Death,yonabra,master sorcerer,1888,111878871527,Optional PvP,2026-01-20 22:59:57.042544
429,430,Highmage Hidden,yonabra,master sorcerer,1888,111826644934,Optional PvP,2026-01-20 22:59:57.042544
430,431,Seco Knight,astera,elite knight,1886,111505273060,Optional PvP,2026-01-20 22:59:57.042544
431,432,Mena The Knight,astera,elite knight,1885,111299721439,Optional PvP,2026-01-20 22:59:57.042544
432,433,Hellz Negb,wintera,elite knight,1885,111371092189,Open PvP,2026-01-20 22:59:57.042544
433,434,Lady Tafuri,nefera,elite knight,1883,110942293197,Optional PvP,2026-01-20 22:59:57.042544
434,435,Relaxado Do Corre,rasteibra,royal paladin,1883,111086890527,Open PvP,2026-01-20 22:59:57.042544
435,436,Flanbers Penn,yonabra,royal paladin,1883,111096241693,Optional PvP,2026-01-20 22:59:57.042544
436,437,Vastares,descubra,royal paladin,1882,110786628169,Optional PvP,2026-01-20 22:59:57.042544
437,438,Doug Devasso,collabra,elite knight,1882,110787535090,Optional PvP,2026-01-20 22:59:57.042544
438,439,Marugo,collabra,master sorcerer,1881,110588199067,Optional PvP,2026-01-20 22:59:57.042544
439,440,Sir All Migth,yovera,royal paladin,1880,110564683309,Optional PvP,2026-01-20 22:59:57.042544
440,441,Kwiryn,secura,master sorcerer,1879,110321264172,Optional PvP,2026-01-20 22:59:57.042544
441,442,Vexh Pro,venebra,elite knight,1878,110186442309,Optional PvP,2026-01-20 22:59:57.042544
442,443,Pdois Evoluido,jadebra,elite knight,1878,110139393522,Open PvP,2026-01-20 22:59:57.042544
443,444,Ale Barao,collabra,royal paladin,1877,109889565584,Optional PvP,2026-01-20 22:59:57.042544
444,445,Madiks,ourobra,elder druid,1877,109864481586,Open PvP,2026-01-20 22:59:57.042544
445,446,Showks,gentebra,master sorcerer,1877,109901377215,Optional PvP,2026-01-20 22:59:57.042544
446,447,Hurlao Showtime,venebra,master sorcerer,1876,109854961108,Optional PvP,2026-01-20 22:59:57.042544
447,448,Big Boss Revival,premia,elite knight,1875,109517285425,Open PvP,2026-01-20 22:59:57.042544
448,449,Magnifik Danyveiosair,quelibra,royal paladin,1875,109673221043,Open PvP,2026-01-20 22:59:57.042544
449,450,Goutheer,celebra,royal paladin,1874,109338452843,Optional PvP,2026-01-20 22:59:57.042544
450,451,Kyru,venebra,master sorcerer,1872,109000102919,Optional PvP,2026-01-20 22:59:57.042544
451,452,Druida Malucoo,nefera,elder druid,1870,108805837032,Optional PvP,2026-01-20 22:59:57.042544
452,453,Rafa Zedrin,jadebra,elder druid,1870,108693880785,Open PvP,2026-01-20 22:59:57.042544
453,454,Skoolls,honbra,elite knight,1869,108584467077,Open PvP,2026-01-20 22:59:57.042544
454,455,Royal Of Korno,terribra,royal paladin,1869,108565402344,Retro Hardcore PvP,2026-01-20 22:59:57.042544
455,456,Todd Barao,collabra,master sorcerer,1869,108601158336,Optional PvP,2026-01-20 22:59:57.042544
456,457,Adam Malysh,celesta,elder druid,1868,108291910989,Optional PvP,2026-01-20 22:59:57.042544
457,458,Caink Blob,inabra,elder druid,1867,108119453192,Open PvP,2026-01-20 22:59:57.042544
458,459,Warglaiven,kalibra,royal paladin,1867,108131042597,Optional PvP,2026-01-20 22:59:57.042544
459,460,Luanzz,yonabra,elite knight,1867,108190042952,Optional PvP,2026-01-20 22:59:57.042544
